p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
6.886749299477467e-91,1.5259228304698889,0.419,0.087,2.5206191111017476e-86,11,VEGFA
7.932044041992871e-91,0.9606196262891393,0.554,0.141,2.903207439809811e-86,11,RNF10
1.0027235100489775e-90,1.0689796377000682,0.521,0.126,3.670068319130263e-86,11,GULP1
1.253463234048288e-90,0.7632444003418333,0.554,0.141,4.5878007829401385e-86,11,PICALM
1.4111863091828074e-90,1.8872474514791207,0.465,0.106,5.1650830102399935e-86,11,ISG15
1.5345560602226848e-90,1.4907086940384535,0.297,0.047,5.6166286360210484e-86,11,GBA
2.17272790937261e-90,1.1027364630455851,0.601,0.161,7.95240142109469e-86,11,DHX32
2.7768371144987666e-90,1.2002432110265273,0.386,0.076,1.0163501522776935e-85,11,CDC34
3.2303284683999017e-90,1.1751382205165197,0.515,0.126,1.182332522719048e-85,11,TOB1
3.2934495863411966e-90,1.3461199273988451,0.739,0.243,1.2054354830967414e-85,11,DHRS9
3.424661668865537e-90,1.5271054623290747,0.327,0.056,1.2534604174214753e-85,11,MAFG
4.131611871457226e-90,0.4542134479236666,0.205,0.023,1.5122112610720594e-85,11,STX11
5.29098150723431e-90,0.9697877330087712,0.492,0.115,1.9365521414628297e-85,11,KLHL24
5.614538311946497e-90,1.02312110060282,0.66,0.196,2.0549771675555373e-85,11,RIOK3
7.3462150503117665e-90,1.5920800818340959,0.274,0.041,2.6887881705646097e-85,11,GPR87
7.978894783097337e-90,1.8736729917986565,0.162,0.015,2.9203552795614566e-85,11,ZNF117
9.840451401939625e-90,0.8736676841419061,0.337,0.058,3.601703617623922e-85,11,C16orf72
9.958480106237406e-90,0.9216173089434054,0.571,0.148,3.644903303683953e-85,11,GNE
1.0277919960723356e-89,1.3646911718545427,0.327,0.056,3.7618214848243554e-85,11,CDC42EP1
1.1501484400785962e-89,1.1747676469613755,0.284,0.043,4.20965830553167e-85,11,TSPAN5
1.383719438120223e-89,1.0977942845468167,0.29,0.045,5.0645515154638284e-85,11,ELL
1.4962337210977767e-89,1.1058432025750105,0.531,0.135,5.476365042589973e-85,11,ARF6
1.5793186533003663e-89,1.2475002545642764,0.818,0.315,5.78046420294467e-85,11,ANXA11
1.748644465647496e-89,1.1551812033626327,0.657,0.197,6.4002136087164e-85,11,TJP2
1.7496764605453228e-89,1.049352615803558,0.439,0.095,6.403990813241936e-85,11,MGAT1
1.831053274906835e-89,1.759419172655613,0.561,0.15,6.701838091486507e-85,11,GLRX
1.883435482034183e-89,1.215616259225154,0.525,0.129,6.893562207793314e-85,11,EXOC6B
1.981262267857106e-89,1.0335371649821994,0.525,0.129,7.251618026583794e-85,11,PPP2R2A
2.7039246042595215e-89,2.6066203400574715,0.112,0.008,9.896634444050274e-85,11,ANGPTL4
3.0102240732149136e-89,1.216327168582957,0.644,0.188,1.1017721130373905e-84,11,PNPLA2
3.451276675672118e-89,1.0902389296276054,0.498,0.118,1.263201776062752e-84,11,BMPR2
3.750057717374392e-89,1.4962319386946323,0.33,0.057,1.3725586251362012e-84,11,AC027117.2
6.423942632754213e-89,0.8099276409999305,0.601,0.164,2.3512272430143697e-84,11,MCL1
7.798049131093328e-89,1.2797826258681952,0.386,0.076,2.8541639624714686e-84,11,TACC1
9.480603675005313e-89,1.0074379578816615,0.597,0.161,3.4699957510886946e-84,11,C4orf19
9.948720062626907e-89,1.928147024542601,0.102,0.006,3.641331030122074e-84,11,AL139393.3
1.084703161805534e-88,1.4663707735008906,0.337,0.059,3.970122042524435e-84,11,MAD1L1
1.5996378317888382e-88,0.8925997453155292,0.439,0.094,5.854834428130327e-84,11,CDS1
1.8727668150797379e-88,1.4384672526949078,0.406,0.083,6.854513819873349e-84,11,SYNJ2
2.540608789719055e-88,1.335366494886916,0.482,0.113,9.298882231250712e-84,11,YPEL2
2.7004214030277814e-88,0.899652680859965,0.515,0.124,9.883812377221982e-84,11,ZYX
4.2705864706348105e-88,0.8634164532824026,0.578,0.152,1.563077354117047e-83,11,CXCL16
5.045024863685458e-88,0.9899594702112497,0.267,0.039,1.8465295503575144e-83,11,TNFAIP1
6.982315805499522e-88,0.6096178852805345,0.564,0.145,2.5555974079708802e-83,11,PELI1
8.276330042938215e-88,1.3576365569200073,0.878,0.353,3.029219559015816e-83,11,TACSTD2
8.689597803581167e-88,1.3725775338983468,0.422,0.091,3.180479692088743e-83,11,SREK1IP1
1.5175662855039009e-87,2.0726445019124773,0.337,0.06,5.554444361572828e-83,11,GLS
2.1365612548589537e-87,0.9446999336491866,0.432,0.093,7.820027848909256e-83,11,ANKLE2
3.271080574146596e-87,1.2385572735456216,0.436,0.096,1.1972482009433956e-82,11,MISP
3.498185733335084e-87,0.8778560561219722,0.323,0.055,1.2803709602579742e-82,11,ARHGAP30
3.6529234345402883e-87,1.4469863918608892,0.558,0.151,1.337006506276091e-82,11,QSOX1
4.49426331266509e-87,1.1613698252061844,0.472,0.11,1.6449453150685496e-82,11,FOXO3
6.429408868839293e-87,0.9096919753030198,0.63,0.182,2.3532279400838697e-82,11,WDR1
6.492323725986569e-87,1.192561795701697,0.37,0.072,2.3762554069483443e-82,11,MARVELD3
8.947674590976802e-87,1.2238028673368404,0.429,0.093,3.274938377043419e-82,11,LYPLA2
1.0546069634734382e-86,1.2559818669708613,0.38,0.074,3.859966947009131e-82,11,SLC4A11
1.6741443642856858e-86,0.3290940939148004,0.267,0.04,6.127535787722038e-82,11,PPCDC
3.252840606557912e-86,2.6020335998338813,0.132,0.011,1.1905721904062613e-81,11,C5orf66-AS1
4.695521699246432e-86,0.8313906057776288,0.356,0.067,1.7186078971411866e-81,11,DR1
5.053346004150263e-86,1.020764788819615,0.637,0.181,1.8495751709790378e-81,11,CAPN1
6.401597862861405e-86,0.8507388215392571,0.422,0.091,2.3430488337859025e-81,11,CYTH2
6.919491535945966e-86,1.2920475863525849,0.403,0.083,2.5326030970715832e-81,11,XDH
7.001629749753105e-86,0.9363215875055558,0.673,0.203,2.562666504707134e-81,11,EHF
1.422223686619212e-85,1.1415424285497107,0.446,0.1,5.205480915394978e-81,11,ZNF217
2.2339511852042486e-85,0.9095993911479439,0.581,0.159,8.17648473296607e-81,11,RB1CC1
2.7502467275556187e-85,0.8463332705582153,0.587,0.165,1.006617804752632e-80,11,SDCBP
5.845290577150725e-85,1.0388248478703728,0.657,0.199,2.1394348041429366e-80,11,NPEPPS
7.42198525893717e-85,1.8551125838695675,0.172,0.018,2.7165208246235936e-80,11,ARID3B
8.950107133592922e-85,0.9236761129836633,0.693,0.209,3.2758287119663456e-80,11,KYNU
1.0760980193473233e-84,1.838978371312394,0.337,0.062,3.938626360613138e-80,11,ALS2CL
1.1509550405543283e-84,0.9715456028909296,0.568,0.152,4.212610543932897e-80,11,SIK3
1.4426571533113196e-84,2.9957429846754353,0.234,0.032,5.280269446834761e-80,11,CYP1A1
1.7408472232885202e-84,1.1464557364102317,0.429,0.095,6.371674921958313e-80,11,FCHO2
2.739404188993374e-84,0.887398017091641,0.65,0.197,1.0026493272134648e-79,11,CAP1
5.059439050370632e-84,0.8092933904580729,0.502,0.125,1.8518052868261548e-79,11,HSBP1L1
9.590309351477557e-84,1.3698549549041514,0.723,0.245,3.510149125734301e-79,11,TXNRD1
9.811745957375646e-84,1.2203140367761691,0.673,0.214,3.59119713785906e-79,11,CD59
1.1504604335608046e-83,1.595002351426815,0.373,0.075,4.210800232875901e-79,11,SSBP3
1.3677624126752708e-83,0.7254591876015739,0.373,0.074,5.0061472066327587e-79,11,AKIRIN1
1.432447101600154e-83,1.144274746168618,0.267,0.041,5.2428996365667237e-79,11,ZDHHC9
1.4599306976591432e-83,3.1750941440030713,0.158,0.016,5.34349234650223e-79,11,KCNMB4
1.7648346299753973e-83,0.9516058886530154,0.426,0.093,6.459471229172952e-79,11,RAPGEF1
2.3609848280322065e-83,0.6066959281192199,0.551,0.143,8.641440569080679e-79,11,IDS
2.3997360415297e-83,1.6589841775103278,0.257,0.039,8.783273885602854e-79,11,CKS2
2.726195263076555e-83,1.389841982686787,0.304,0.052,9.978147282386499e-79,11,CCDC85C
3.076126406325626e-83,1.9187207365164816,0.373,0.075,1.1258930259792424e-78,11,CRIM1
3.137104598751262e-83,0.7625631537122398,0.373,0.074,1.1482116541889494e-78,11,DCP2
3.2000789777066487e-83,1.7698581308049162,0.271,0.042,1.1712609066304104e-78,11,ARG2
4.688845394443848e-83,1.2549860788518759,0.505,0.132,1.7161643028203927e-78,11,TRIM16
4.949785353696617e-83,1.343377038449808,0.248,0.036,1.8116709373064987e-78,11,PNP
5.452670504315004e-83,0.9254264388152733,0.419,0.092,1.9957319312843348e-78,11,PTPN12
7.511463903903407e-83,0.30594388041976117,0.267,0.04,2.7492709034676863e-78,11,PPP1R14C
8.746341139683679e-83,0.8718704319946855,0.472,0.113,3.201248320535623e-78,11,CAPN5
9.535886830117159e-83,0.7318322777090973,0.581,0.161,3.4902299386911816e-78,11,CHP1
1.4127770130602098e-82,1.046740443433134,0.264,0.04,5.170905145501674e-78,11,ATG2A
1.640815563534101e-82,0.7556607954154537,0.34,0.063,6.0055490440911625e-78,11,HECA
2.0363567967671283e-82,2.2110122907758623,0.155,0.015,7.453269511847366e-78,11,ANO1
2.1949115470959846e-82,1.227175849746289,0.281,0.045,8.033595753526013e-78,11,RCC1
2.5584570175477557e-82,1.3092736158931135,0.353,0.068,9.36420852992654e-78,11,TEAD3
2.666464630260729e-82,1.0592494686076868,0.396,0.085,9.759527193217295e-78,11,PPP1R13L
3.186170098370318e-82,0.8918916439925463,0.512,0.131,1.1661701177045201e-77,11,RABGEF1
3.570757548483444e-82,1.0396683272626315,0.637,0.189,1.3069329703204254e-77,11,EIF6
4.140262447733535e-82,0.9173259367302252,0.591,0.168,1.515377458494951e-77,11,BAZ1A
4.391891668810236e-82,3.3575816739858313,0.106,0.007,1.6074762697012345e-77,11,PKP1
4.949537974662559e-82,1.2164097548827741,0.231,0.032,1.8115803941062432e-77,11,SLC1A1
4.974236573354169e-82,1.1615197675033635,0.485,0.121,1.8206203282133595e-77,11,CTSA
5.0656849572353986e-82,0.9904174053100768,0.627,0.189,1.854091351197728e-77,11,VDAC2
6.085115813641472e-82,2.1711466349905786,0.201,0.025,2.227213238950915e-77,11,COL6A6
6.744752021352489e-82,0.7149090047287214,0.518,0.133,2.4686466873352245e-77,11,GOLPH3
8.195360504892229e-82,0.8555259069734176,0.373,0.076,2.9995838983956047e-77,11,MAPK3
1.2550788025981753e-81,0.8000474545178865,0.64,0.191,4.5937139253895815e-77,11,VPS37B
1.3060015649178376e-81,0.624145086094517,0.416,0.09,4.780096327755777e-77,11,FAM120AOS
1.5347925866382628e-81,1.1152408477035087,0.373,0.076,5.617494346354706e-77,11,SLC49A4
1.9237683635340962e-81,1.37940502329545,0.693,0.221,7.041184587371145e-77,11,FER1L6
2.217560471993139e-81,1.1387136830211309,0.403,0.086,8.116493083542087e-77,11,SLC22A23
2.596168733113399e-81,0.8440592270975693,0.254,0.038,9.502237180068351e-77,11,CYTOR
3.019763026641616e-81,0.8858624782414588,0.535,0.141,1.1052634653810979e-76,11,GAK
3.7346869920926047e-81,1.2330109014394026,0.515,0.135,1.3669327859758142e-76,11,TAP1
4.868069913485351e-81,2.05311152701846,0.211,0.027,1.7817622690347733e-76,11,EFNB2
5.450731528671002e-81,1.054903542626295,0.564,0.151,1.9950222468088732e-76,11,THRB
5.708141502111136e-81,2.048253681193991,0.218,0.029,2.0892368711876968e-76,11,PIEZO1
7.4123453724585535e-81,1.229371953535558,0.416,0.092,2.7129925297735552e-76,11,HIVEP2
9.190739822558254e-81,1.5223344577416205,0.459,0.11,3.3639026824545465e-76,11,RASAL2
1.5840070911784677e-80,0.9216336652218364,0.505,0.13,5.79762435442231e-76,11,LYPLA1
1.877924941980846e-80,1.1208008466480495,0.314,0.056,6.873393080144095e-76,11,RNF103
2.2891674947229253e-80,0.9573921651327236,0.462,0.111,8.378581947435379e-76,11,CTTNBP2NL
2.458101493660731e-80,0.9759586893810807,0.373,0.076,8.996897276947641e-76,11,PRKD2
2.6414111496815026e-80,1.0476044991189415,0.475,0.117,9.667828948949268e-76,11,RBBP6
2.765015558621041e-80,0.8759106607762897,0.554,0.152,1.0120233446108872e-75,11,DNAJB1
3.559952602588916e-80,1.0278254069322574,0.495,0.124,1.3029782520735691e-75,11,STAP2
5.466922013953845e-80,2.4404372265601073,0.241,0.036,2.000948126327247e-75,11,NRARP
5.4876065956700115e-80,1.496889573261079,0.294,0.05,2.0085188900811808e-75,11,ABHD17B
6.729962727967244e-80,0.913289198132263,0.561,0.156,2.4632336580632907e-75,11,B4GALT1
6.862964935208897e-80,1.0517738243862367,0.541,0.144,2.5119137959358086e-75,11,PTGES
1.019420128222513e-79,1.0698265204227249,0.366,0.075,3.73117961130722e-75,11,B3GNT3
1.0975937769036501e-79,1.9662579363104689,0.406,0.092,4.0173029828450497e-75,11,RHOB
1.147985908685102e-79,0.6185101876957323,0.528,0.139,4.201743224378342e-75,11,RALGPS2
1.2655780650990673e-79,0.9239305323829352,0.459,0.11,4.632142276069096e-75,11,MACO1
1.6000854289231134e-79,1.1604637544612986,0.413,0.092,5.856472678401487e-75,11,NOSIP
1.7801818453318648e-79,0.634356976300231,0.541,0.146,6.515643572099159e-75,11,CAPZA2
1.9338922727014012e-79,1.093989389252024,0.617,0.188,7.078239107314398e-75,11,AFF4
2.1739512883445696e-79,1.3725549278115665,0.551,0.153,7.956879110469959e-75,11,PHACTR4
2.403012376260184e-79,1.4249638396856041,0.267,0.043,8.7952655983499e-75,11,ACER2
3.0136042866042684e-79,0.8992082333453619,0.383,0.08,1.1030093049400282e-74,11,SERTAD2
4.432063988944589e-79,2.5358659581062635,0.102,0.007,1.622179740593609e-74,11,AHRR
5.029252926519699e-79,1.7069640920381437,0.208,0.027,1.8407568636354753e-74,11,RUSC2
5.961115584560415e-79,0.8208561733549535,0.663,0.212,2.181827915104958e-74,11,PCBP1
8.355514821028088e-79,0.7268776573935911,0.508,0.131,3.0582019796444905e-74,11,DAAM1
9.025455049274572e-79,1.0156165676204132,0.653,0.208,3.3034068025849862e-74,11,PTTG1IP
1.2923554899019057e-78,1.1724661214202206,0.33,0.063,4.730150328589965e-74,11,AGFG2
1.833488811975356e-78,1.2058899304325736,0.353,0.071,6.710752400711001e-74,11,RBMS2
1.9287616207524607e-78,1.1024607584416035,0.333,0.064,7.059460408116082e-74,11,RALGDS
2.368264657145856e-78,0.8614028927002687,0.667,0.213,8.668085471619547e-74,11,STK24
2.3753958260973153e-78,1.7867268269852052,0.228,0.032,8.694186263098784e-74,11,FAM222A
2.5577695912955157e-78,1.5607165322456114,0.155,0.016,9.361692481100718e-74,11,RELL2
3.178458097346358e-78,1.1630852314309927,0.409,0.093,1.1633474482097404e-73,11,NBL1
3.2014123101087735e-78,1.4231346076005358,0.281,0.047,1.1717489196229122e-73,11,DAPK3
3.7138066190640765e-78,1.0267187039500358,0.667,0.22,1.3592903606436426e-73,11,H2AFJ
5.115082965027523e-78,1.4299361601560925,0.165,0.018,1.8721715160297236e-73,11,KLF7
5.308612200035503e-78,1.2334958972442962,0.545,0.149,1.9430051513349945e-73,11,ZG16B
5.319397137691065e-78,0.7110075044761128,0.399,0.087,1.9469525463663065e-73,11,MYO9B
5.790885117696487e-78,1.0919868882434596,0.3,0.054,2.1195218619280913e-73,11,FAM110A
7.973075143556734e-78,1.0858465238245631,0.518,0.139,2.9182252332932004e-73,11,TMEM45B
9.55571005515657e-78,1.091670245313568,0.36,0.073,3.497485437287856e-73,11,CDC42EP3
1.091039677597161e-77,1.183352777270316,0.353,0.071,3.993314323973369e-73,11,CNOT8
1.2419421583834127e-77,2.1135141739507612,0.294,0.052,4.5456324938991286e-73,11,NXN
1.3344968142685336e-77,1.1494268351438233,0.528,0.143,4.88439178990426e-73,11,TMEM54
1.49561751768622e-77,1.179228010330912,0.248,0.038,5.474109676483334e-73,11,FZR1
1.5248007960413065e-77,0.5099908034201914,0.479,0.119,5.580923393590786e-73,11,CHMP2B
2.045408219227435e-77,0.5455293929814227,0.554,0.155,7.486398623194335e-73,11,VPS4B
2.190441207470068e-77,0.5395538755754418,0.455,0.111,8.017233863461196e-73,11,ATP6V1D
2.509555606008079e-77,0.9297647910949515,0.677,0.217,9.18522447355017e-73,11,SPATS2L
2.6632712214841687e-77,1.0672805646269707,0.571,0.163,9.747838997754206e-73,11,PTPN3
2.774295124492699e-77,2.2002065373269657,0.149,0.015,1.0154197585155728e-72,11,AC087762.1
3.1901693149424298e-77,1.611045458528803,0.323,0.061,1.1676338709620788e-72,11,ARHGEF10L
3.66079291669124e-77,1.752318741771777,0.261,0.042,1.3398868154381608e-72,11,ZRANB1
3.796777985447325e-77,1.0915358853219412,0.551,0.158,1.3896587104535755e-72,11,YTHDC1
3.9310684353668394e-77,1.0287804895517048,0.505,0.133,1.438810358028617e-72,11,HSPA1B
4.046920220719736e-77,1.8542842882827015,0.267,0.044,1.4812132699856306e-72,11,CLCA4
5.64182485589985e-77,0.8144159136108207,0.521,0.14,2.064964315507904e-72,11,CXXC5
6.002160039398727e-77,1.3049925680606553,0.446,0.107,2.1968505960203282e-72,11,MED13
6.4303968323701065e-77,0.7601530258000752,0.545,0.151,2.3535895446157827e-72,11,PLEKHB2
9.398036391487097e-77,0.6834425278539906,0.531,0.145,3.4397752996481925e-72,11,UBL3
9.515292010293114e-77,1.0753044849418754,0.449,0.109,3.482692028687383e-72,11,IFNGR2
1.0694728906372703e-76,0.9220489169775119,0.574,0.167,3.914377727021473e-72,11,FAM214A
1.2666229601186099e-76,1.0865937210511154,0.601,0.18,4.635966696330124e-72,11,LMNA
1.3449776320576108e-76,0.3579258595728819,0.548,0.152,4.922752631094061e-72,11,RNF149
1.5607141294317096e-76,0.9150945959776406,0.551,0.156,5.712369785133e-72,11,LLGL2
1.6990018430549573e-76,1.0195854491122485,0.644,0.206,6.218516645765449e-72,11,NT5C2
1.7213031109641365e-76,1.113647866754964,0.568,0.163,6.300141516439836e-72,11,SLMAP
2.1018372893868525e-76,1.3771078933612246,0.178,0.021,7.692934662884819e-72,11,NFKBIE
2.1058593326972318e-76,2.0447292460759403,0.241,0.037,7.707655743605138e-72,11,TMPRSS13
2.4113780647882962e-76,1.4349517560991356,0.294,0.052,8.825884854931643e-72,11,MAP3K11
2.474854943755064e-76,1.129152035118647,0.29,0.051,9.05821657963791e-72,11,KCTD9
2.4825510598749555e-76,0.8271074118981828,0.439,0.104,9.086385134248324e-72,11,BAIAP2
2.731826233533417e-76,0.867926179329664,0.535,0.144,9.998757197355659e-72,11,GPBP1
3.2369766955849084e-76,0.969220557360845,0.472,0.119,1.1847658403510324e-71,11,RCOR1
3.292163052199554e-76,1.8089624817158452,0.198,0.025,1.2049645987355588e-71,11,CLCF1
3.3807044691792523e-76,1.0319501699521045,0.373,0.08,1.2373716427642981e-71,11,TRAFD1
3.5881758381788394e-76,1.0236066182326709,0.505,0.134,1.313308238531837e-71,11,SASH1
3.70193246371307e-76,0.990437704857192,0.743,0.267,1.3549443010436207e-71,11,EFHD2
3.914429277829405e-76,0.9221452082587707,0.663,0.211,1.4327202599783405e-71,11,KLF3
4.317024833221622e-76,0.8799030625569482,0.541,0.149,1.5800742592074459e-71,11,JARID2
4.4919455486155104e-76,0.832623265310681,0.525,0.142,1.644096990248763e-71,11,ITCH
5.2337490988543144e-76,2.1996639057406013,0.218,0.031,1.9156045076716674e-71,11,KCTD5
6.020133174031281e-76,1.1042338670285057,0.38,0.082,2.2034289430271894e-71,11,CDK16
9.443376832080968e-76,2.02580348705599,0.241,0.037,3.456370354309955e-71,11,NR1D1
1.178577184195196e-75,0.8510974656937111,0.505,0.133,4.313710351872837e-71,11,TAX1BP3
1.427355902372563e-75,0.9808278106485901,0.416,0.096,5.224265338273818e-71,11,SNX8
1.4795673865174695e-75,0.5386696678312839,0.485,0.125,5.41536459139259e-71,11,MARCKS
1.6004794777171512e-75,0.8094303972789069,0.518,0.14,5.857914936392545e-71,11,MFSD4A
1.6685113812194607e-75,1.0852623920515863,0.752,0.268,6.106918506401348e-71,11,PGD
2.8721231015226354e-75,1.210719388629864,0.386,0.084,1.0512257763882998e-70,11,PRKCH
3.09017689612252e-75,3.1489014313463692,0.119,0.01,1.1310356457498035e-70,11,IGFL2-AS1
3.72006846595821e-75,0.524254602620715,0.422,0.099,1.3615822592253644e-70,11,PNRC2
4.709504498472169e-75,0.4578209040634733,0.432,0.1,1.7237257414857987e-70,11,ANKRD36B
5.036713034752164e-75,1.0810953132214178,0.389,0.087,1.8434873378496395e-70,11,CTDSP2
5.280848580360257e-75,1.0637992553744235,0.393,0.088,1.9328433888976575e-70,11,MAP3K4
6.843301438263184e-75,0.5801230030953266,0.528,0.146,2.504716759418708e-70,11,MTPN
8.100379955130747e-75,1.1240941572741003,0.33,0.065,2.9648200673774045e-70,11,ZNF431
1.007402808623675e-74,0.8788172561129611,0.267,0.044,3.687195019843513e-70,11,ARL4C
1.0510678104414455e-74,1.0353799155296701,0.251,0.04,3.8470132929967343e-70,11,FER1L6-AS2
1.1400529006409464e-74,2.0207980283867277,0.178,0.022,4.172707621635928e-70,11,ZNF503
1.1897458486648382e-74,0.7365922334600414,0.149,0.015,4.354588780698174e-70,11,RHOF
1.4174478031734068e-74,0.7118771562398036,0.601,0.178,5.188000704394986e-70,11,RALBP1
1.5933441002023535e-74,0.5690672127996528,0.584,0.17,5.831798741150634e-70,11,SPTAN1
1.7401814517353936e-74,1.0733408701004317,0.373,0.081,6.369238131496715e-70,11,STK38L
1.8746979068637305e-74,1.5326728975669024,0.29,0.052,6.86158180891194e-70,11,CORO1C
2.067527191686927e-74,0.8800602918770557,0.521,0.141,7.567356274293322e-70,11,SLC9A3R2
2.7023966165000233e-74,0.7257349586991018,0.449,0.11,9.891041856051736e-70,11,TES
3.5874295659243785e-74,1.6171618932946479,0.188,0.024,1.3130350954239817e-69,11,IRS1
4.393961987203695e-74,0.8720980798733955,0.498,0.131,1.6082340269364244e-69,11,SH3PXD2A
4.438460661924497e-74,0.9275202553345376,0.399,0.091,1.6245209868709852e-69,11,SAMD4B
5.6600517566959516e-74,0.8799140605258847,0.449,0.111,2.0716355434682853e-69,11,GALNT3
9.670993141848748e-74,0.9101531455133075,0.32,0.062,3.5396801998480605e-69,11,CAMSAP2
1.180244015956687e-73,0.8220985907037307,0.396,0.089,4.31981112280307e-69,11,GATAD2B
1.4877243797916873e-73,0.7765269219381999,0.446,0.111,5.445220002475555e-69,11,GNG12
1.7335565274362345e-73,1.3175296595487493,0.287,0.051,6.344990246069362e-69,11,NFKB2
1.8069160335277883e-73,1.1376157964033795,0.399,0.093,6.613493374315058e-69,11,SOX15
1.8377845553692967e-73,0.9524057798292054,0.62,0.193,6.726475251107162e-69,11,GLTP
2.2485580900970762e-73,1.2333606913843171,0.31,0.059,8.229947465564309e-69,11,MARCH3
4.394294851789959e-73,1.1871959732261554,0.29,0.053,1.608355858703643e-68,11,UXS1
4.417892765791745e-73,0.8581614718459509,0.614,0.188,1.6169929312074365e-68,11,JUNB
4.5822301572953183e-73,0.6792060307173401,0.508,0.137,1.6771420598716594e-68,11,POLR2K
5.750894325861051e-73,0.6526587686999115,0.446,0.109,2.1048848322084033e-68,11,GK
7.778703201624711e-73,1.2528702113062604,0.518,0.145,2.8470831588266607e-68,11,MYO1E
8.439892206073544e-73,0.725324076587327,0.69,0.231,3.0890849463449777e-68,11,TMOD3
1.2334507013259184e-72,0.8123162868263298,0.185,0.023,4.5145529119229945e-68,11,SH3BP5L
1.3975225824355245e-72,1.1746096823304775,0.65,0.207,5.115072403972263e-68,11,SLC6A14
1.4654813539914204e-72,0.9920995762708742,0.462,0.119,5.3638083037439974e-68,11,N4BP1
1.6200539095880208e-72,0.8062921800014141,0.578,0.172,5.9295593144831145e-68,11,PHACTR2
1.673112994857334e-72,1.4849062450342516,0.294,0.054,6.123760872477328e-68,11,PLEKHH3
2.10112297435353e-72,1.8412599786702493,0.172,0.021,7.690320198431355e-68,11,DUSP8
2.5296218924349093e-72,0.7780453833680911,0.426,0.102,9.258669088501012e-68,11,RAB22A
2.7877471050578496e-72,0.9299355821445507,0.396,0.091,1.0203433179222235e-67,11,GTF2IRD1
4.3541662328619783e-72,2.494762349475031,0.119,0.01,1.5936683828898128e-67,11,ARHGAP5-AS1
5.550745339381241e-72,0.8583838022790067,0.746,0.261,2.031628301666928e-67,11,TMPRSS4
5.66310263963654e-72,0.9675769834674102,0.538,0.151,2.0727521971333702e-67,11,CMIP
7.002315582111963e-72,0.969475944018038,0.413,0.099,2.5629175262087995e-67,11,DNTTIP1
7.698099401893718e-72,0.8285003972411449,0.422,0.1,2.8175813620871196e-67,11,NRBP1
8.32533678805558e-72,1.200645123815526,0.208,0.029,3.047156517796223e-67,11,ZFYVE1
8.450049708551121e-72,0.9912500969607585,0.373,0.083,3.0928026938267957e-67,11,ACAD8
9.488937353037489e-72,0.9466106585797398,0.343,0.072,3.4730459605852515e-67,11,TPD52L2
1.141125545494645e-71,0.7720890064234749,0.7,0.24,4.17663360906495e-67,11,LRRFIP1
1.1446260447863139e-71,0.8332932017450817,0.314,0.061,4.1894457865223876e-67,11,IFITM10
1.3079124485651482e-71,2.0073546659760804,0.436,0.111,4.787090352993299e-67,11,AKR1B10
1.3241775547855736e-71,1.1493243036605172,0.297,0.056,4.846622268270678e-67,11,FRAT2
1.5374757931388628e-71,1.1071227607819776,0.3,0.057,5.6273151504675517e-67,11,SPIRE1
1.7846410643732961e-71,0.7609449089507035,0.611,0.194,6.531964759712701e-67,11,SLK
2.191029919235819e-71,1.3342547768001118,0.304,0.058,8.019388607395021e-67,11,CAMSAP3
2.4426150779578374e-71,0.6672610983712325,0.554,0.163,8.940215446833481e-67,11,ELOC
2.4793171603077395e-71,0.9590005824118131,0.3,0.057,9.074548738442357e-67,11,PXDC1
2.617591581039797e-71,1.0320983830125612,0.617,0.19,9.580646945763761e-67,11,MCU
3.3454950798577805e-71,1.3910583793436366,0.284,0.052,1.2244846541787463e-66,11,SLC8B1
3.529233431379976e-71,0.8248162280804182,0.488,0.131,1.2917347282193852e-66,11,PPP4R3A
4.028162148981907e-71,0.6598884261218408,0.426,0.105,1.4743476281488678e-66,11,RNF141
5.686650772695817e-71,1.144571613063803,0.396,0.093,2.081371049314396e-66,11,LNX1
6.462825775833462e-71,0.8201192273506923,0.307,0.06,2.3654588622128054e-66,11,ATP6V1B2
6.659595676682286e-71,0.43828806889102034,0.561,0.164,2.4374786136224836e-66,11,CHMP4B
6.878882109654033e-71,0.6723059186989369,0.545,0.157,2.5177396409544723e-66,11,OPTN
7.44105164922554e-71,0.5798254882442143,0.472,0.124,2.72349931413304e-66,11,TNIP1
9.28178886845578e-71,1.086875890340299,0.502,0.137,3.3972275437435e-66,11,USP53
1.2205415730625999e-70,0.5085747943137915,0.271,0.047,4.4673042115664216e-66,11,JOSD1
1.627251034734122e-70,1.4579086574307631,0.182,0.023,5.95590151223036e-66,11,SNX33
2.4031109275908904e-70,0.629242996445758,0.406,0.097,8.795626306075418e-66,11,IP6K2
2.6643842323137308e-70,0.7251236101430735,0.366,0.081,9.751912728691487e-66,11,SIRT7
4.2906799314500515e-70,0.7614594057902975,0.403,0.095,1.5704317617100334e-65,11,RAB5B
4.4050553566563415e-70,0.8709157831848038,0.452,0.117,1.6122943110897876e-65,11,SDR16C5
4.4899212470031604e-70,0.9993929623737222,0.416,0.103,1.6433560756156267e-65,11,SPSB3
7.027150584265571e-70,0.4068388877427532,0.439,0.11,2.572007385347042e-65,11,CACUL1
8.309338964574856e-70,0.6392192046478634,0.479,0.127,3.0413011544240433e-65,11,SRGAP1
